 x, Bphi, vr, vz, rho, Omega, Psi, T, P
 0.8792100E+01, -.3707909E+00, -.7476154E+01, 0.1192093E+03, 0.4253489E-04, 0.3414259E+01, 0.3737995E+00, 0.3691867E+01, 0.1570281E-03
 0.8802100E+01, -.3708366E+00, -.7489002E+01, 0.1195094E+03, 0.4244537E-04, 0.3418383E+01, 0.3734059E+00, 0.3697031E+01, 0.1569168E-03
 0.8812100E+01, -.3708822E+00, -.7501854E+01, 0.1198099E+03, 0.4235613E-04, 0.3422509E+01, 0.3730128E+00, 0.3702200E+01, 0.1568058E-03
 0.8822100E+01, -.3709277E+00, -.7514710E+01, 0.1201108E+03, 0.4226716E-04, 0.3426636E+01, 0.3726203E+00, 0.3707375E+01, 0.1566952E-03
 0.8832100E+01, -.3709729E+00, -.7527569E+01, 0.1204121E+03, 0.4217848E-04, 0.3430765E+01, 0.3722284E+00, 0.3712554E+01, 0.1565849E-03
 0.8842100E+01, -.3710180E+00, -.7540431E+01, 0.1207138E+03, 0.4209006E-04, 0.3434896E+01, 0.3718371E+00, 0.3717739E+01, 0.1564749E-03
 0.8852100E+01, -.3710629E+00, -.7553297E+01, 0.1210159E+03, 0.4200192E-04, 0.3439028E+01, 0.3714463E+00, 0.3722929E+01, 0.1563652E-03
 0.8862100E+01, -.3711077E+00, -.7566166E+01, 0.1213185E+03, 0.4191405E-04, 0.3443162E+01, 0.3710560E+00, 0.3728125E+01, 0.1562558E-03
 0.8872100E+01, -.3711523E+00, -.7579039E+01, 0.1216214E+03, 0.4182646E-04, 0.3447297E+01, 0.3706664E+00, 0.3733326E+01, 0.1561468E-03
 0.8882100E+01, -.3711967E+00, -.7591915E+01, 0.1219248E+03, 0.4173913E-04, 0.3451434E+01, 0.3702772E+00, 0.3738532E+01, 0.1560380E-03
 0.8892100E+01, -.3712410E+00, -.7604794E+01, 0.1222285E+03, 0.4165208E-04, 0.3455573E+01, 0.3698887E+00, 0.3743743E+01, 0.1559296E-03
 0.8902100E+01, -.3712851E+00, -.7617677E+01, 0.1225327E+03, 0.4156529E-04, 0.3459713E+01, 0.3695007E+00, 0.3748959E+01, 0.1558215E-03
 0.8912100E+01, -.3713291E+00, -.7630563E+01, 0.1228373E+03, 0.4147876E-04, 0.3463855E+01, 0.3691132E+00, 0.3754181E+01, 0.1557138E-03
 0.8922100E+01, -.3713728E+00, -.7643453E+01, 0.1231423E+03, 0.4139251E-04, 0.3467998E+01, 0.3687263E+00, 0.3759408E+01, 0.1556063E-03
 0.8932100E+01, -.3714165E+00, -.7656345E+01, 0.1234477E+03, 0.4130652E-04, 0.3472143E+01, 0.3683400E+00, 0.3764640E+01, 0.1554992E-03
 0.8942100E+01, -.3714599E+00, -.7669241E+01, 0.1237535E+03, 0.4122079E-04, 0.3476289E+01, 0.3679542E+00, 0.3769878E+01, 0.1553923E-03
 0.8952100E+01, -.3715032E+00, -.7682141E+01, 0.1240597E+03, 0.4113532E-04, 0.3480437E+01, 0.3675690E+00, 0.3775121E+01, 0.1552858E-03
 0.8962100E+01, -.3715463E+00, -.7695043E+01, 0.1243664E+03, 0.4105012E-04, 0.3484586E+01, 0.3671843E+00, 0.3780369E+01, 0.1551796E-03
 0.8972100E+01, -.3715893E+00, -.7707949E+01, 0.1246734E+03, 0.4096517E-04, 0.3488737E+01, 0.3668001E+00, 0.3785622E+01, 0.1550737E-03
 0.8982100E+01, -.3716320E+00, -.7720858E+01, 0.1249809E+03, 0.4088049E-04, 0.3492890E+01, 0.3664166E+00, 0.3790881E+01, 0.1549680E-03
 0.8992100E+01, -.3716747E+00, -.7733771E+01, 0.1252887E+03, 0.4079606E-04, 0.3497044E+01, 0.3660335E+00, 0.3796145E+01, 0.1548627E-03
 0.9002100E+01, -.3717171E+00, -.7746686E+01, 0.1255970E+03, 0.4071189E-04, 0.3501200E+01, 0.3656510E+00, 0.3801414E+01, 0.1547577E-03
 0.9012100E+01, -.3717594E+00, -.7759605E+01, 0.1259057E+03, 0.4062797E-04, 0.3505357E+01, 0.3652691E+00, 0.3806689E+01, 0.1546530E-03
 0.9022100E+01, -.3718015E+00, -.7772527E+01, 0.1262148E+03, 0.4054431E-04, 0.3509516E+01, 0.3648877E+00, 0.3811968E+01, 0.1545486E-03
 0.9032100E+01, -.3718435E+00, -.7785452E+01, 0.1265243E+03, 0.4046091E-04, 0.3513676E+01, 0.3645068E+00, 0.3817253E+01, 0.1544445E-03
 0.9042100E+01, -.3718852E+00, -.7798381E+01, 0.1268342E+03, 0.4037776E-04, 0.3517838E+01, 0.3641265E+00, 0.3822544E+01, 0.1543407E-03
 0.9052100E+01, -.3719269E+00, -.7811312E+01, 0.1271445E+03, 0.4029485E-04, 0.3522001E+01, 0.3637468E+00, 0.3827839E+01, 0.1542372E-03
 0.9062100E+01, -.3719683E+00, -.7824247E+01, 0.1274553E+03, 0.4021220E-04, 0.3526166E+01, 0.3633676E+00, 0.3833140E+01, 0.1541340E-03
 0.9072100E+01, -.3720096E+00, -.7837185E+01, 0.1277664E+03, 0.4012980E-04, 0.3530332E+01, 0.3629889E+00, 0.3838446E+01, 0.1540311E-03
 0.9082100E+01, -.3720507E+00, -.7850126E+01, 0.1280780E+03, 0.4004765E-04, 0.3534500E+01, 0.3626107E+00, 0.3843758E+01, 0.1539284E-03
 0.9092100E+01, -.3720916E+00, -.7863070E+01, 0.1283900E+03, 0.3996575E-04, 0.3538669E+01, 0.3622332E+00, 0.3849074E+01, 0.1538261E-03
 0.9102100E+01, -.3721324E+00, -.7876017E+01, 0.1287023E+03, 0.3988409E-04, 0.3542840E+01, 0.3618561E+00, 0.3854396E+01, 0.1537241E-03
 0.9112100E+01, -.3721730E+00, -.7888968E+01, 0.1290151E+03, 0.3980268E-04, 0.3547012E+01, 0.3614796E+00, 0.3859724E+01, 0.1536223E-03
 0.9122100E+01, -.3722135E+00, -.7901921E+01, 0.1293283E+03, 0.3972151E-04, 0.3551186E+01, 0.3611036E+00, 0.3865056E+01, 0.1535208E-03
 0.9132100E+01, -.3722537E+00, -.7914878E+01, 0.1296419E+03, 0.3964058E-04, 0.3555361E+01, 0.3607282E+00, 0.3870394E+01, 0.1534197E-03
 0.9142100E+01, -.3722938E+00, -.7927838E+01, 0.1299560E+03, 0.3955990E-04, 0.3559538E+01, 0.3603533E+00, 0.3875737E+01, 0.1533188E-03
 0.9152100E+01, -.3723338E+00, -.7940800E+01, 0.1302704E+03, 0.3947946E-04, 0.3563716E+01, 0.3599789E+00, 0.3881086E+01, 0.1532182E-03
 0.9162100E+01, -.3723735E+00, -.7953766E+01, 0.1305852E+03, 0.3939927E-04, 0.3567896E+01, 0.3596051E+00, 0.3886439E+01, 0.1531178E-03
 0.9172100E+01, -.3724131E+00, -.7966735E+01, 0.1309005E+03, 0.3931931E-04, 0.3572077E+01, 0.3592318E+00, 0.3891798E+01, 0.1530178E-03
 0.9182100E+01, -.3724525E+00, -.7979707E+01, 0.1312161E+03, 0.3923959E-04, 0.3576260E+01, 0.3588590E+00, 0.3897162E+01, 0.1529180E-03
 0.9192100E+01, -.3724918E+00, -.7992681E+01, 0.1315322E+03, 0.3916010E-04, 0.3580444E+01, 0.3584868E+00, 0.3902532E+01, 0.1528185E-03
 0.9202100E+01, -.3725309E+00, -.8005659E+01, 0.1318487E+03, 0.3908086E-04, 0.3584630E+01, 0.3581151E+00, 0.3907907E+01, 0.1527193E-03
 0.9212100E+01, -.3725698E+00, -.8018640E+01, 0.1321656E+03, 0.3900185E-04, 0.3588817E+01, 0.3577439E+00, 0.3913287E+01, 0.1526204E-03
 0.9222100E+01, -.3726085E+00, -.8031624E+01, 0.1324829E+03, 0.3892307E-04, 0.3593006E+01, 0.3573733E+00, 0.3918672E+01, 0.1525217E-03
 0.9232100E+01, -.3726471E+00, -.8044611E+01, 0.1328006E+03, 0.3884453E-04, 0.3597196E+01, 0.3570032E+00, 0.3924063E+01, 0.1524234E-03
 0.9242100E+01, -.3726855E+00, -.8057600E+01, 0.1331187E+03, 0.3876623E-04, 0.3601387E+01, 0.3566336E+00, 0.3929459E+01, 0.1523253E-03
 0.9252100E+01, -.3727237E+00, -.8070593E+01, 0.1334373E+03, 0.3868815E-04, 0.3605580E+01, 0.3562646E+00, 0.3934860E+01, 0.1522274E-03
 0.9262100E+01, -.3727618E+00, -.8083589E+01, 0.1337562E+03, 0.3861031E-04, 0.3609775E+01, 0.3558961E+00, 0.3940266E+01, 0.1521299E-03
 0.9272100E+01, -.3727997E+00, -.8096587E+01, 0.1340756E+03, 0.3853269E-04, 0.3613971E+01, 0.3555281E+00, 0.3945678E+01, 0.1520326E-03
 0.9282100E+01, -.3728374E+00, -.8109589E+01, 0.1343954E+03, 0.3845531E-04, 0.3618168E+01, 0.3551606E+00, 0.3951095E+01, 0.1519356E-03
 0.9292100E+01, -.3728749E+00, -.8122593E+01, 0.1347156E+03, 0.3837815E-04, 0.3622367E+01, 0.3547936E+00, 0.3956518E+01, 0.1518388E-03
 0.9302100E+01, -.3729123E+00, -.8135601E+01, 0.1350361E+03, 0.3830122E-04, 0.3626567E+01, 0.3544272E+00, 0.3961945E+01, 0.1517423E-03
 0.9312100E+01, -.3729495E+00, -.8148611E+01, 0.1353572E+03, 0.3822452E-04, 0.3630769E+01, 0.3540613E+00, 0.3967378E+01, 0.1516461E-03
 0.9322100E+01, -.3729865E+00, -.8161624E+01, 0.1356786E+03, 0.3814805E-04, 0.3634972E+01, 0.3536960E+00, 0.3972817E+01, 0.1515502E-03
 0.9332100E+01, -.3730234E+00, -.8174640E+01, 0.1360004E+03, 0.3807180E-04, 0.3639176E+01, 0.3533311E+00, 0.3978260E+01, 0.1514545E-03
 0.9342100E+01, -.3730601E+00, -.8187659E+01, 0.1363226E+03, 0.3799577E-04, 0.3643382E+01, 0.3529668E+00, 0.3983709E+01, 0.1513591E-03
 0.9352100E+01, -.3730966E+00, -.8200680E+01, 0.1366453E+03, 0.3791996E-04, 0.3647590E+01, 0.3526030E+00, 0.3989163E+01, 0.1512639E-03
 0.9362100E+01, -.3731329E+00, -.8213705E+01, 0.1369683E+03, 0.3784438E-04, 0.3651798E+01, 0.3522397E+00, 0.3994623E+01, 0.1511690E-03
 0.9372100E+01, -.3731691E+00, -.8226732E+01, 0.1372918E+03, 0.3776902E-04, 0.3656009E+01, 0.3518769E+00, 0.4000087E+01, 0.1510744E-03
 0.9382100E+01, -.3732051E+00, -.8239763E+01, 0.1376157E+03, 0.3769388E-04, 0.3660220E+01, 0.3515146E+00, 0.4005557E+01, 0.1509800E-03
 0.9392100E+01, -.3732409E+00, -.8252796E+01, 0.1379400E+03, 0.3761896E-04, 0.3664433E+01, 0.3511529E+00, 0.4011033E+01, 0.1508859E-03
 0.9402100E+01, -.3732765E+00, -.8265831E+01, 0.1382647E+03, 0.3754426E-04, 0.3668648E+01, 0.3507917E+00, 0.4016513E+01, 0.1507920E-03
 0.9412100E+01, -.3733120E+00, -.8278870E+01, 0.1385898E+03, 0.3746978E-04, 0.3672864E+01, 0.3504310E+00, 0.4021999E+01, 0.1506984E-03
 0.9422100E+01, -.3733473E+00, -.8291911E+01, 0.1389153E+03, 0.3739551E-04, 0.3677081E+01, 0.3500708E+00, 0.4027490E+01, 0.1506050E-03
 0.9432100E+01, -.3733824E+00, -.8304956E+01, 0.1392413E+03, 0.3732146E-04, 0.3681300E+01, 0.3497111E+00, 0.4032987E+01, 0.1505119E-03
 0.9442100E+01, -.3734173E+00, -.8318003E+01, 0.1395676E+03, 0.3724762E-04, 0.3685520E+01, 0.3493520E+00, 0.4038489E+01, 0.1504191E-03
 0.9452100E+01, -.3734521E+00, -.8331052E+01, 0.1398944E+03, 0.3717400E-04, 0.3689742E+01, 0.3489933E+00, 0.4043996E+01, 0.1503265E-03
 0.9462100E+01, -.3734867E+00, -.8344105E+01, 0.1402216E+03, 0.3710059E-04, 0.3693965E+01, 0.3486352E+00, 0.4049508E+01, 0.1502341E-03
 0.9472100E+01, -.3735211E+00, -.8357160E+01, 0.1405492E+03, 0.3702740E-04, 0.3698189E+01, 0.3482775E+00, 0.4055026E+01, 0.1501420E-03
 0.9482100E+01, -.3735554E+00, -.8370218E+01, 0.1408772E+03, 0.3695442E-04, 0.3702415E+01, 0.3479204E+00, 0.4060549E+01, 0.1500502E-03
 0.9492100E+01, -.3735895E+00, -.8383279E+01, 0.1412056E+03, 0.3688164E-04, 0.3706642E+01, 0.3475638E+00, 0.4066077E+01, 0.1499586E-03
 0.9502100E+01, -.3736233E+00, -.8396342E+01, 0.1415344E+03, 0.3680908E-04, 0.3710871E+01, 0.3472077E+00, 0.4071611E+01, 0.1498672E-03
 0.9512100E+01, -.3736571E+00, -.8409408E+01, 0.1418636E+03, 0.3673673E-04, 0.3715101E+01, 0.3468521E+00, 0.4077150E+01, 0.1497761E-03
 0.9522100E+01, -.3736906E+00, -.8422477E+01, 0.1421933E+03, 0.3666459E-04, 0.3719332E+01, 0.3464970E+00, 0.4082694E+01, 0.1496853E-03
 0.9532100E+01, -.3737240E+00, -.8435548E+01, 0.1425233E+03, 0.3659265E-04, 0.3723565E+01, 0.3461425E+00, 0.4088243E+01, 0.1495946E-03
 0.9542100E+01, -.3737572E+00, -.8448623E+01, 0.1428538E+03, 0.3652093E-04, 0.3727799E+01, 0.3457884E+00, 0.4093798E+01, 0.1495043E-03
 0.9552100E+01, -.3737902E+00, -.8461699E+01, 0.1431847E+03, 0.3644940E-04, 0.3732035E+01, 0.3454348E+00, 0.4099358E+01, 0.1494141E-03
 0.9562100E+01, -.3738230E+00, -.8474779E+01, 0.1435160E+03, 0.3637809E-04, 0.3736272E+01, 0.3450817E+00, 0.4104924E+01, 0.1493242E-03
 0.9572100E+01, -.3738557E+00, -.8487861E+01, 0.1438477E+03, 0.3630698E-04, 0.3740510E+01, 0.3447292E+00, 0.4110494E+01, 0.1492346E-03
 0.9582100E+01, -.3738882E+00, -.8500946E+01, 0.1441798E+03, 0.3623607E-04, 0.3744750E+01, 0.3443771E+00, 0.4116070E+01, 0.1491452E-03
 0.9592100E+01, -.3739205E+00, -.8514033E+01, 0.1445124E+03, 0.3616536E-04, 0.3748991E+01, 0.3440256E+00, 0.4121652E+01, 0.1490560E-03
 0.9602100E+01, -.3739526E+00, -.8527124E+01, 0.1448453E+03, 0.3609486E-04, 0.3753233E+01, 0.3436745E+00, 0.4127238E+01, 0.1489671E-03
 0.9612100E+01, -.3739846E+00, -.8540216E+01, 0.1451787E+03, 0.3602456E-04, 0.3757477E+01, 0.3433240E+00, 0.4132830E+01, 0.1488784E-03
 0.9622100E+01, -.3740163E+00, -.8553312E+01, 0.1455124E+03, 0.3595446E-04, 0.3761723E+01, 0.3429739E+00, 0.4138428E+01, 0.1487899E-03
 0.9632100E+01, -.3740479E+00, -.8566410E+01, 0.1458466E+03, 0.3588456E-04, 0.3765969E+01, 0.3426243E+00, 0.4144030E+01, 0.1487017E-03
 0.9642100E+01, -.3740794E+00, -.8579510E+01, 0.1461812E+03, 0.3581486E-04, 0.3770217E+01, 0.3422753E+00, 0.4149638E+01, 0.1486137E-03
 0.9652100E+01, -.3741106E+00, -.8592613E+01, 0.1465162E+03, 0.3574536E-04, 0.3774467E+01, 0.3419267E+00, 0.4155251E+01, 0.1485259E-03
 0.9662100E+01, -.3741417E+00, -.8605719E+01, 0.1468516E+03, 0.3567605E-04, 0.3778718E+01, 0.3415787E+00, 0.4160870E+01, 0.1484384E-03
 0.9672100E+01, -.3741725E+00, -.8618828E+01, 0.1471875E+03, 0.3560695E-04, 0.3782970E+01, 0.3412311E+00, 0.4166493E+01, 0.1483511E-03
 0.9682100E+01, -.3742032E+00, -.8631939E+01, 0.1475237E+03, 0.3553804E-04, 0.3787224E+01, 0.3408840E+00, 0.4172122E+01, 0.1482640E-03
 0.9692100E+01, -.3742338E+00, -.8645052E+01, 0.1478604E+03, 0.3546932E-04, 0.3791479E+01, 0.3405374E+00, 0.4177757E+01, 0.1481772E-03
 0.9702100E+01, -.3742641E+00, -.8658168E+01, 0.1481974E+03, 0.3540080E-04, 0.3795735E+01, 0.3401913E+00, 0.4183396E+01, 0.1480905E-03
 0.9712100E+01, -.3742943E+00, -.8671287E+01, 0.1485349E+03, 0.3533247E-04, 0.3799993E+01, 0.3398457E+00, 0.4189041E+01, 0.1480042E-03
 0.9722100E+01, -.3743243E+00, -.8684408E+01, 0.1488728E+03, 0.3526434E-04, 0.3804252E+01, 0.3395006E+00, 0.4194692E+01, 0.1479180E-03
 0.9732100E+01, -.3743541E+00, -.8697532E+01, 0.1492111E+03, 0.3519640E-04, 0.3808512E+01, 0.3391560E+00, 0.4200347E+01, 0.1478321E-03
 0.9742100E+01, -.3743837E+00, -.8710658E+01, 0.1495498E+03, 0.3512865E-04, 0.3812774E+01, 0.3388119E+00, 0.4206008E+01, 0.1477464E-03
 0.9752100E+01, -.3744132E+00, -.8723787E+01, 0.1498890E+03, 0.3506109E-04, 0.3817037E+01, 0.3384683E+00, 0.4211675E+01, 0.1476609E-03
 0.9762100E+01, -.3744424E+00, -.8736918E+01, 0.1502285E+03, 0.3499372E-04, 0.3821302E+01, 0.3381251E+00, 0.4217346E+01, 0.1475756E-03
 0.9772100E+01, -.3744715E+00, -.8750052E+01, 0.1505685E+03, 0.3492654E-04, 0.3825568E+01, 0.3377825E+00, 0.4223023E+01, 0.1474906E-03
 0.9782100E+01, -.3745004E+00, -.8763189E+01, 0.1509089E+03, 0.3485955E-04, 0.3829835E+01, 0.3374403E+00, 0.4228705E+01, 0.1474057E-03
 0.9792100E+01, -.3745291E+00, -.8776328E+01, 0.1512496E+03, 0.3479275E-04, 0.3834104E+01, 0.3370986E+00, 0.4234393E+01, 0.1473211E-03
 0.9802100E+01, -.3745577E+00, -.8789469E+01, 0.1515908E+03, 0.3472614E-04, 0.3838374E+01, 0.3367574E+00, 0.4240086E+01, 0.1472368E-03
 0.9812100E+01, -.3745860E+00, -.8802613E+01, 0.1519325E+03, 0.3465971E-04, 0.3842645E+01, 0.3364167E+00, 0.4245784E+01, 0.1471526E-03
 0.9822100E+01, -.3746142E+00, -.8815760E+01, 0.1522745E+03, 0.3459347E-04, 0.3846918E+01, 0.3360765E+00, 0.4251487E+01, 0.1470687E-03
 0.9832100E+01, -.3746422E+00, -.8828908E+01, 0.1526169E+03, 0.3452741E-04, 0.3851193E+01, 0.3357367E+00, 0.4257196E+01, 0.1469849E-03
 0.9842100E+01, -.3746700E+00, -.8842060E+01, 0.1529598E+03, 0.3446154E-04, 0.3855468E+01, 0.3353975E+00, 0.4262910E+01, 0.1469014E-03
 0.9852100E+01, -.3746977E+00, -.8855214E+01, 0.1533030E+03, 0.3439585E-04, 0.3859745E+01, 0.3350587E+00, 0.4268629E+01, 0.1468181E-03
 0.9862100E+01, -.3747251E+00, -.8868370E+01, 0.1536467E+03, 0.3433035E-04, 0.3864023E+01, 0.3347204E+00, 0.4274354E+01, 0.1467350E-03
 0.9872100E+01, -.3747524E+00, -.8881529E+01, 0.1539908E+03, 0.3426503E-04, 0.3868303E+01, 0.3343826E+00, 0.4280084E+01, 0.1466522E-03
 0.9882100E+01, -.3747795E+00, -.8894690E+01, 0.1543353E+03, 0.3419989E-04, 0.3872584E+01, 0.3340452E+00, 0.4285819E+01, 0.1465695E-03
 0.9892100E+01, -.3748064E+00, -.8907854E+01, 0.1546803E+03, 0.3413493E-04, 0.3876867E+01, 0.3337084E+00, 0.4291560E+01, 0.1464871E-03
 0.9902100E+01, -.3748331E+00, -.8921020E+01, 0.1550256E+03, 0.3407015E-04, 0.3881151E+01, 0.3333720E+00, 0.4297306E+01, 0.1464048E-03
 0.9912100E+01, -.3748596E+00, -.8934189E+01, 0.1553713E+03, 0.3400556E-04, 0.3885436E+01, 0.3330361E+00, 0.4303057E+01, 0.1463228E-03
 0.9922100E+01, -.3748860E+00, -.8947360E+01, 0.1557175E+03, 0.3394114E-04, 0.3889722E+01, 0.3327007E+00, 0.4308814E+01, 0.1462410E-03
 0.9932100E+01, -.3749121E+00, -.8960534E+01, 0.1560641E+03, 0.3387690E-04, 0.3894010E+01, 0.3323657E+00, 0.4314576E+01, 0.1461594E-03
 0.9942100E+01, -.3749381E+00, -.8973710E+01, 0.1564111E+03, 0.3381284E-04, 0.3898300E+01, 0.3320312E+00, 0.4320343E+01, 0.1460780E-03
 0.9952100E+01, -.3749639E+00, -.8986888E+01, 0.1567585E+03, 0.3374895E-04, 0.3902591E+01, 0.3316973E+00, 0.4326116E+01, 0.1459968E-03
 0.9962100E+01, -.3749895E+00, -.9000069E+01, 0.1571063E+03, 0.3368524E-04, 0.3906883E+01, 0.3313637E+00, 0.4331894E+01, 0.1459159E-03
 0.9972100E+01, -.3750150E+00, -.9013253E+01, 0.1574546E+03, 0.3362171E-04, 0.3911176E+01, 0.3310307E+00, 0.4337677E+01, 0.1458351E-03
 0.9982100E+01, -.3750402E+00, -.9026438E+01, 0.1578032E+03, 0.3355835E-04, 0.3915471E+01, 0.3306981E+00, 0.4343465E+01, 0.1457545E-03
 0.9992100E+01, -.3750653E+00, -.9039627E+01, 0.1581523E+03, 0.3349517E-04, 0.3919767E+01, 0.3303660E+00, 0.4349259E+01, 0.1456741E-03
 0.1000210E+02, -.3750901E+00, -.9052817E+01, 0.1585018E+03, 0.3343216E-04, 0.3924065E+01, 0.3300343E+00, 0.4355058E+01, 0.1455940E-03
 0.1001210E+02, -.3751148E+00, -.9066010E+01, 0.1588517E+03, 0.3336933E-04, 0.3928364E+01, 0.3297032E+00, 0.4360863E+01, 0.1455140E-03
 0.1002210E+02, -.3751393E+00, -.9079206E+01, 0.1592020E+03, 0.3330667E-04, 0.3932664E+01, 0.3293725E+00, 0.4366673E+01, 0.1454343E-03
 0.1003210E+02, -.3751637E+00, -.9092404E+01, 0.1595527E+03, 0.3324418E-04, 0.3936966E+01, 0.3290423E+00, 0.4372488E+01, 0.1453547E-03
 0.1004210E+02, -.3751878E+00, -.9105604E+01, 0.1599038E+03, 0.3318186E-04, 0.3941270E+01, 0.3287125E+00, 0.4378308E+01, 0.1452754E-03
 0.1005210E+02, -.3752117E+00, -.9118807E+01, 0.1602554E+03, 0.3311971E-04, 0.3945574E+01, 0.3283832E+00, 0.4384134E+01, 0.1451962E-03
 0.1006210E+02, -.3752355E+00, -.9132012E+01, 0.1606074E+03, 0.3305773E-04, 0.3949880E+01, 0.3280544E+00, 0.4389965E+01, 0.1451173E-03
 0.1007210E+02, -.3752591E+00, -.9145219E+01, 0.1609598E+03, 0.3299592E-04, 0.3954188E+01, 0.3277260E+00, 0.4395802E+01, 0.1450385E-03
 0.1008210E+02, -.3752824E+00, -.9158429E+01, 0.1613126E+03, 0.3293428E-04, 0.3958496E+01, 0.3273981E+00, 0.4401643E+01, 0.1449599E-03
 0.1009210E+02, -.3753056E+00, -.9171642E+01, 0.1616658E+03, 0.3287281E-04, 0.3962807E+01, 0.3270707E+00, 0.4407490E+01, 0.1448816E-03
 0.1010210E+02, -.3753286E+00, -.9184856E+01, 0.1620194E+03, 0.3281151E-04, 0.3967118E+01, 0.3267437E+00, 0.4413343E+01, 0.1448034E-03
 0.1011210E+02, -.3753515E+00, -.9198073E+01, 0.1623735E+03, 0.3275037E-04, 0.3971431E+01, 0.3264172E+00, 0.4419201E+01, 0.1447254E-03
 0.1012210E+02, -.3753741E+00, -.9211293E+01, 0.1627279E+03, 0.3268940E-04, 0.3975746E+01, 0.3260912E+00, 0.4425064E+01, 0.1446477E-03
 0.1013210E+02, -.3753965E+00, -.9224515E+01, 0.1630828E+03, 0.3262860E-04, 0.3980061E+01, 0.3257656E+00, 0.4430932E+01, 0.1445701E-03
 0.1014210E+02, -.3754188E+00, -.9237739E+01, 0.1634381E+03, 0.3256796E-04, 0.3984379E+01, 0.3254405E+00, 0.4436806E+01, 0.1444927E-03
 0.1015210E+02, -.3754409E+00, -.9250966E+01, 0.1637938E+03, 0.3250749E-04, 0.3988697E+01, 0.3251158E+00, 0.4442685E+01, 0.1444155E-03
 0.1016210E+02, -.3754627E+00, -.9264195E+01, 0.1641500E+03, 0.3244718E-04, 0.3993017E+01, 0.3247916E+00, 0.4448569E+01, 0.1443385E-03
 0.1017210E+02, -.3754844E+00, -.9277426E+01, 0.1645065E+03, 0.3238703E-04, 0.3997339E+01, 0.3244679E+00, 0.4454459E+01, 0.1442617E-03
 0.1018210E+02, -.3755059E+00, -.9290660E+01, 0.1648635E+03, 0.3232705E-04, 0.4001662E+01, 0.3241446E+00, 0.4460354E+01, 0.1441850E-03
 0.1019210E+02, -.3755272E+00, -.9303896E+01, 0.1652208E+03, 0.3226723E-04, 0.4005986E+01, 0.3238218E+00, 0.4466254E+01, 0.1441086E-03
 0.1020210E+02, -.3755484E+00, -.9317135E+01, 0.1655786E+03, 0.3220757E-04, 0.4010312E+01, 0.3234994E+00, 0.4472160E+01, 0.1440324E-03
 0.1021210E+02, -.3755693E+00, -.9330376E+01, 0.1659369E+03, 0.3214807E-04, 0.4014639E+01, 0.3231775E+00, 0.4478071E+01, 0.1439563E-03
 0.1022210E+02, -.3755900E+00, -.9343620E+01, 0.1662955E+03, 0.3208873E-04, 0.4018968E+01, 0.3228560E+00, 0.4483987E+01, 0.1438804E-03
 0.1023210E+02, -.3756106E+00, -.9356865E+01, 0.1666545E+03, 0.3202955E-04, 0.4023298E+01, 0.3225350E+00, 0.4489909E+01, 0.1438047E-03
 0.1024210E+02, -.3756309E+00, -.9370114E+01, 0.1670140E+03, 0.3197053E-04, 0.4027629E+01, 0.3222145E+00, 0.4495836E+01, 0.1437292E-03
 0.1025210E+02, -.3756511E+00, -.9383364E+01, 0.1673739E+03, 0.3191167E-04, 0.4031962E+01, 0.3218944E+00, 0.4501768E+01, 0.1436539E-03
 0.1026210E+02, -.3756711E+00, -.9396617E+01, 0.1677342E+03, 0.3185297E-04, 0.4036297E+01, 0.3215747E+00, 0.4507706E+01, 0.1435788E-03
 0.1027210E+02, -.3756909E+00, -.9409873E+01, 0.1680949E+03, 0.3179443E-04, 0.4040632E+01, 0.3212555E+00, 0.4513649E+01, 0.1435039E-03
 0.1028210E+02, -.3757105E+00, -.9423131E+01, 0.1684560E+03, 0.3173604E-04, 0.4044970E+01, 0.3209368E+00, 0.4519598E+01, 0.1434291E-03
 0.1029210E+02, -.3757299E+00, -.9436391E+01, 0.1688176E+03, 0.3167781E-04, 0.4049308E+01, 0.3206185E+00, 0.4525551E+01, 0.1433545E-03
 0.1030210E+02, -.3757491E+00, -.9449653E+01, 0.1691795E+03, 0.3161974E-04, 0.4053649E+01, 0.3203006E+00, 0.4531510E+01, 0.1432801E-03
 0.1031210E+02, -.3757681E+00, -.9462918E+01, 0.1695419E+03, 0.3156182E-04, 0.4057990E+01, 0.3199833E+00, 0.4537475E+01, 0.1432059E-03
 0.1032210E+02, -.3757869E+00, -.9476186E+01, 0.1699047E+03, 0.3150405E-04, 0.4062333E+01, 0.3196663E+00, 0.4543444E+01, 0.1431319E-03
 0.1033210E+02, -.3758055E+00, -.9489456E+01, 0.1702680E+03, 0.3144644E-04, 0.4066678E+01, 0.3193498E+00, 0.4549419E+01, 0.1430580E-03
 0.1034210E+02, -.3758240E+00, -.9502728E+01, 0.1706316E+03, 0.3138899E-04, 0.4071024E+01, 0.3190337E+00, 0.4555400E+01, 0.1429843E-03
 0.1035210E+02, -.3758422E+00, -.9516002E+01, 0.1709957E+03, 0.3133168E-04, 0.4075372E+01, 0.3187181E+00, 0.4561385E+01, 0.1429109E-03
 0.1036210E+02, -.3758603E+00, -.9529279E+01, 0.1713601E+03, 0.3127453E-04, 0.4079721E+01, 0.3184030E+00, 0.4567376E+01, 0.1428375E-03
