 x, Bphi, vr, vz, rho, Omega, Psi, T, P
 0.1082710E+02, -.4019220E+00, -.1532489E+02, 0.2524611E+03, 0.1265344E-04, 0.5077805E+01, 0.2427419E+00, 0.6580066E+01, 0.8325782E-04
 0.1083710E+02, -.4020002E+00, -.1535280E+02, 0.2530871E+03, 0.1262849E-04, 0.5083897E+01, 0.2424189E+00, 0.6591729E+01, 0.8324096E-04
 0.1084710E+02, -.4020783E+00, -.1538073E+02, 0.2537142E+03, 0.1260361E-04, 0.5089991E+01, 0.2420964E+00, 0.6603410E+01, 0.8322417E-04
 0.1085710E+02, -.4021561E+00, -.1540870E+02, 0.2543424E+03, 0.1257880E-04, 0.5096087E+01, 0.2417744E+00, 0.6615110E+01, 0.8320747E-04
 0.1086710E+02, -.4022338E+00, -.1543669E+02, 0.2549718E+03, 0.1255404E-04, 0.5102185E+01, 0.2414528E+00, 0.6626829E+01, 0.8319086E-04
 0.1087710E+02, -.4023113E+00, -.1546471E+02, 0.2556021E+03, 0.1252936E-04, 0.5108285E+01, 0.2411318E+00, 0.6638567E+01, 0.8317433E-04
 0.1088710E+02, -.4023886E+00, -.1549275E+02, 0.2562336E+03, 0.1250473E-04, 0.5114387E+01, 0.2408112E+00, 0.6650324E+01, 0.8315788E-04
 0.1089710E+02, -.4024657E+00, -.1552082E+02, 0.2568662E+03, 0.1248017E-04, 0.5120491E+01, 0.2404910E+00, 0.6662101E+01, 0.8314152E-04
 0.1090710E+02, -.4025426E+00, -.1554893E+02, 0.2574999E+03, 0.1245568E-04, 0.5126597E+01, 0.2401714E+00, 0.6673896E+01, 0.8312524E-04
 0.1091710E+02, -.4026193E+00, -.1557705E+02, 0.2581346E+03, 0.1243124E-04, 0.5132705E+01, 0.2398522E+00, 0.6685710E+01, 0.8310905E-04
 0.1092710E+02, -.4026959E+00, -.1560521E+02, 0.2587705E+03, 0.1240687E-04, 0.5138815E+01, 0.2395335E+00, 0.6697544E+01, 0.8309293E-04
 0.1093710E+02, -.4027722E+00, -.1563340E+02, 0.2594074E+03, 0.1238257E-04, 0.5144927E+01, 0.2392152E+00, 0.6709397E+01, 0.8307690E-04
 0.1094710E+02, -.4028484E+00, -.1566161E+02, 0.2600455E+03, 0.1235832E-04, 0.5151040E+01, 0.2388975E+00, 0.6721269E+01, 0.8306095E-04
 0.1095710E+02, -.4029244E+00, -.1568985E+02, 0.2606846E+03, 0.1233414E-04, 0.5157156E+01, 0.2385802E+00, 0.6733160E+01, 0.8304508E-04
 0.1096710E+02, -.4030002E+00, -.1571811E+02, 0.2613249E+03, 0.1231002E-04, 0.5163274E+01, 0.2382633E+00, 0.6745070E+01, 0.8302930E-04
 0.1097710E+02, -.4030758E+00, -.1574641E+02, 0.2619662E+03, 0.1228596E-04, 0.5169394E+01, 0.2379470E+00, 0.6757000E+01, 0.8301359E-04
 0.1098710E+02, -.4031512E+00, -.1577473E+02, 0.2626087E+03, 0.1226197E-04, 0.5175516E+01, 0.2376311E+00, 0.6768949E+01, 0.8299797E-04
 0.1099710E+02, -.4032264E+00, -.1580308E+02, 0.2632522E+03, 0.1223803E-04, 0.5181640E+01, 0.2373156E+00, 0.6780917E+01, 0.8298243E-04
 0.1100710E+02, -.4033014E+00, -.1583146E+02, 0.2638969E+03, 0.1221416E-04, 0.5187765E+01, 0.2370007E+00, 0.6792905E+01, 0.8296697E-04
 0.1101710E+02, -.4033762E+00, -.1585987E+02, 0.2645427E+03, 0.1219035E-04, 0.5193893E+01, 0.2366862E+00, 0.6804912E+01, 0.8295159E-04
 0.1102710E+02, -.4034509E+00, -.1588831E+02, 0.2651895E+03, 0.1216660E-04, 0.5200023E+01, 0.2363722E+00, 0.6816938E+01, 0.8293629E-04
 0.1103710E+02, -.4035253E+00, -.1591677E+02, 0.2658375E+03, 0.1214291E-04, 0.5206155E+01, 0.2360586E+00, 0.6828984E+01, 0.8292106E-04
 0.1104710E+02, -.4035996E+00, -.1594526E+02, 0.2664866E+03, 0.1211928E-04, 0.5212289E+01, 0.2357455E+00, 0.6841049E+01, 0.8290592E-04
 0.1105710E+02, -.4036736E+00, -.1597378E+02, 0.2671368E+03, 0.1209571E-04, 0.5218426E+01, 0.2354328E+00, 0.6853134E+01, 0.8289086E-04
 0.1106710E+02, -.4037475E+00, -.1600233E+02, 0.2677882E+03, 0.1207220E-04, 0.5224564E+01, 0.2351207E+00, 0.6865238E+01, 0.8287588E-04
 0.1107710E+02, -.4038211E+00, -.1603090E+02, 0.2684406E+03, 0.1204875E-04, 0.5230704E+01, 0.2348090E+00, 0.6877362E+01, 0.8286098E-04
 0.1108710E+02, -.4038946E+00, -.1605951E+02, 0.2690942E+03, 0.1202536E-04, 0.5236846E+01, 0.2344977E+00, 0.6889505E+01, 0.8284615E-04
 0.1109710E+02, -.4039679E+00, -.1608814E+02, 0.2697488E+03, 0.1200203E-04, 0.5242991E+01, 0.2341869E+00, 0.6901668E+01, 0.8283140E-04
 0.1110710E+02, -.4040409E+00, -.1611680E+02, 0.2704046E+03, 0.1197876E-04, 0.5249137E+01, 0.2338766E+00, 0.6913851E+01, 0.8281673E-04
 0.1111710E+02, -.4041138E+00, -.1614549E+02, 0.2710615E+03, 0.1195555E-04, 0.5255286E+01, 0.2335667E+00, 0.6926053E+01, 0.8280214E-04
 0.1112710E+02, -.4041865E+00, -.1617420E+02, 0.2717196E+03, 0.1193240E-04, 0.5261437E+01, 0.2332573E+00, 0.6938274E+01, 0.8278763E-04
 0.1113710E+02, -.4042590E+00, -.1620295E+02, 0.2723787E+03, 0.1190931E-04, 0.5267590E+01, 0.2329483E+00, 0.6950516E+01, 0.8277320E-04
 0.1114710E+02, -.4043313E+00, -.1623172E+02, 0.2730390E+03, 0.1188628E-04, 0.5273745E+01, 0.2326398E+00, 0.6962777E+01, 0.8275884E-04
 0.1115710E+02, -.4044033E+00, -.1626052E+02, 0.2737004E+03, 0.1186330E-04, 0.5279902E+01, 0.2323318E+00, 0.6975058E+01, 0.8274456E-04
 0.1116710E+02, -.4044752E+00, -.1628935E+02, 0.2743630E+03, 0.1184038E-04, 0.5286061E+01, 0.2320242E+00, 0.6987358E+01, 0.8273035E-04
 0.1117710E+02, -.4045469E+00, -.1631821E+02, 0.2750267E+03, 0.1181752E-04, 0.5292223E+01, 0.2317170E+00, 0.6999678E+01, 0.8271623E-04
 0.1118710E+02, -.4046184E+00, -.1634710E+02, 0.2756915E+03, 0.1179472E-04, 0.5298386E+01, 0.2314104E+00, 0.7012019E+01, 0.8270217E-04
 0.1119710E+02, -.4046896E+00, -.1637602E+02, 0.2763574E+03, 0.1177198E-04, 0.5304552E+01, 0.2311041E+00, 0.7024378E+01, 0.8268820E-04
 0.1120710E+02, -.4047607E+00, -.1640496E+02, 0.2770245E+03, 0.1174929E-04, 0.5310720E+01, 0.2307984E+00, 0.7036758E+01, 0.8267430E-04
 0.1121710E+02, -.4048316E+00, -.1643393E+02, 0.2776927E+03, 0.1172667E-04, 0.5316890E+01, 0.2304930E+00, 0.7049158E+01, 0.8266048E-04
 0.1122710E+02, -.4049022E+00, -.1646294E+02, 0.2783621E+03, 0.1170410E-04, 0.5323063E+01, 0.2301882E+00, 0.7061578E+01, 0.8264673E-04
 0.1123710E+02, -.4049727E+00, -.1649197E+02, 0.2790326E+03, 0.1168158E-04, 0.5329238E+01, 0.2298837E+00, 0.7074017E+01, 0.8263305E-04
 0.1124710E+02, -.4050429E+00, -.1652103E+02, 0.2797042E+03, 0.1165912E-04, 0.5335415E+01, 0.2295798E+00, 0.7086476E+01, 0.8261945E-04
 0.1125710E+02, -.4051130E+00, -.1655012E+02, 0.2803770E+03, 0.1163672E-04, 0.5341594E+01, 0.2292763E+00, 0.7098956E+01, 0.8260593E-04
 0.1126710E+02, -.4051828E+00, -.1657923E+02, 0.2810509E+03, 0.1161438E-04, 0.5347776E+01, 0.2289732E+00, 0.7111455E+01, 0.8259248E-04
 0.1127710E+02, -.4052525E+00, -.1660838E+02, 0.2817260E+03, 0.1159209E-04, 0.5353960E+01, 0.2286706E+00, 0.7123975E+01, 0.8257911E-04
 0.1128710E+02, -.4053219E+00, -.1663756E+02, 0.2824022E+03, 0.1156986E-04, 0.5360146E+01, 0.2283684E+00, 0.7136514E+01, 0.8256581E-04
 0.1129710E+02, -.4053911E+00, -.1666676E+02, 0.2830796E+03, 0.1154768E-04, 0.5366334E+01, 0.2280667E+00, 0.7149074E+01, 0.8255258E-04
 0.1130710E+02, -.4054601E+00, -.1669600E+02, 0.2837581E+03, 0.1152556E-04, 0.5372525E+01, 0.2277654E+00, 0.7161654E+01, 0.8253942E-04
 0.1131710E+02, -.4055289E+00, -.1672526E+02, 0.2844377E+03, 0.1150350E-04, 0.5378719E+01, 0.2274645E+00, 0.7174254E+01, 0.8252634E-04
 0.1132710E+02, -.4055975E+00, -.1675455E+02, 0.2851186E+03, 0.1148149E-04, 0.5384914E+01, 0.2271641E+00, 0.7186874E+01, 0.8251334E-04
 0.1133710E+02, -.4056658E+00, -.1678387E+02, 0.2858006E+03, 0.1145953E-04, 0.5391112E+01, 0.2268642E+00, 0.7199514E+01, 0.8250040E-04
 0.1134710E+02, -.4057340E+00, -.1681322E+02, 0.2864837E+03, 0.1143763E-04, 0.5397313E+01, 0.2265647E+00, 0.7212174E+01, 0.8248754E-04
 0.1135710E+02, -.4058020E+00, -.1684260E+02, 0.2871680E+03, 0.1141579E-04, 0.5403516E+01, 0.2262656E+00, 0.7224855E+01, 0.8247475E-04
 0.1136710E+02, -.4058697E+00, -.1687201E+02, 0.2878535E+03, 0.1139400E-04, 0.5409721E+01, 0.2259670E+00, 0.7237556E+01, 0.8246204E-04
 0.1137710E+02, -.4059372E+00, -.1690145E+02, 0.2885401E+03, 0.1137226E-04, 0.5415929E+01, 0.2256688E+00, 0.7250277E+01, 0.8244939E-04
 0.1138710E+02, -.4060045E+00, -.1693092E+02, 0.2892279E+03, 0.1135058E-04, 0.5422139E+01, 0.2253711E+00, 0.7263019E+01, 0.8243682E-04
 0.1139710E+02, -.4060716E+00, -.1696042E+02, 0.2899169E+03, 0.1132895E-04, 0.5428352E+01, 0.2250738E+00, 0.7275781E+01, 0.8242432E-04
 0.1140710E+02, -.4061385E+00, -.1698995E+02, 0.2906070E+03, 0.1130738E-04, 0.5434568E+01, 0.2247770E+00, 0.7288563E+01, 0.8241189E-04
 0.1141710E+02, -.4062052E+00, -.1701951E+02, 0.2912983E+03, 0.1128586E-04, 0.5440786E+01, 0.2244805E+00, 0.7301366E+01, 0.8239953E-04
 0.1142710E+02, -.4062716E+00, -.1704910E+02, 0.2919908E+03, 0.1126439E-04, 0.5447006E+01, 0.2241846E+00, 0.7314189E+01, 0.8238724E-04
 0.1143710E+02, -.4063378E+00, -.1707872E+02, 0.2926844E+03, 0.1124298E-04, 0.5453229E+01, 0.2238890E+00, 0.7327032E+01, 0.8237502E-04
 0.1144710E+02, -.4064038E+00, -.1710837E+02, 0.2933793E+03, 0.1122162E-04, 0.5459455E+01, 0.2235939E+00, 0.7339897E+01, 0.8236287E-04
 0.1145710E+02, -.4064696E+00, -.1713804E+02, 0.2940753E+03, 0.1120031E-04, 0.5465684E+01, 0.2232992E+00, 0.7352781E+01, 0.8235080E-04
 0.1146710E+02, -.4065352E+00, -.1716775E+02, 0.2947725E+03, 0.1117906E-04, 0.5471915E+01, 0.2230050E+00, 0.7365686E+01, 0.8233879E-04
 0.1147710E+02, -.4066005E+00, -.1719749E+02, 0.2954709E+03, 0.1115786E-04, 0.5478149E+01, 0.2227112E+00, 0.7378612E+01, 0.8232686E-04
 0.1148710E+02, -.4066657E+00, -.1722726E+02, 0.2961704E+03, 0.1113671E-04, 0.5484386E+01, 0.2224179E+00, 0.7391558E+01, 0.8231499E-04
 0.1149710E+02, -.4067306E+00, -.1725706E+02, 0.2968712E+03, 0.1111561E-04, 0.5490625E+01, 0.2221249E+00, 0.7404525E+01, 0.8230319E-04
 0.1150710E+02, -.4067953E+00, -.1728689E+02, 0.2975731E+03, 0.1109457E-04, 0.5496867E+01, 0.2218324E+00, 0.7417513E+01, 0.8229146E-04
 0.1151710E+02, -.4068597E+00, -.1731675E+02, 0.2982762E+03, 0.1107358E-04, 0.5503112E+01, 0.2215404E+00, 0.7430521E+01, 0.8227980E-04
 0.1152710E+02, -.4069239E+00, -.1734664E+02, 0.2989806E+03, 0.1105264E-04, 0.5509360E+01, 0.2212487E+00, 0.7443550E+01, 0.8226821E-04
 0.1153710E+02, -.4069880E+00, -.1737657E+02, 0.2996861E+03, 0.1103175E-04, 0.5515611E+01, 0.2209575E+00, 0.7456600E+01, 0.8225669E-04
 0.1154710E+02, -.4070517E+00, -.1740652E+02, 0.3003928E+03, 0.1101091E-04, 0.5521864E+01, 0.2206668E+00, 0.7469670E+01, 0.8224524E-04
 0.1155710E+02, -.4071153E+00, -.1743650E+02, 0.3011007E+03, 0.1099013E-04, 0.5528121E+01, 0.2203764E+00, 0.7482762E+01, 0.8223385E-04
 0.1156710E+02, -.4071786E+00, -.1746652E+02, 0.3018098E+03, 0.1096939E-04, 0.5534380E+01, 0.2200865E+00, 0.7495874E+01, 0.8222254E-04
 0.1157710E+02, -.4072417E+00, -.1749656E+02, 0.3025202E+03, 0.1094871E-04, 0.5540643E+01, 0.2197970E+00, 0.7509007E+01, 0.8221129E-04
 0.1158710E+02, -.4073046E+00, -.1752664E+02, 0.3032317E+03, 0.1092808E-04, 0.5546909E+01, 0.2195080E+00, 0.7522161E+01, 0.8220011E-04
 0.1159710E+02, -.4073672E+00, -.1755675E+02, 0.3039444E+03, 0.1090750E-04, 0.5553177E+01, 0.2192193E+00, 0.7535335E+01, 0.8218899E-04
 0.1160710E+02, -.4074296E+00, -.1758689E+02, 0.3046584E+03, 0.1088697E-04, 0.5559449E+01, 0.2189311E+00, 0.7548531E+01, 0.8217795E-04
 0.1161710E+02, -.4074918E+00, -.1761706E+02, 0.3053736E+03, 0.1086649E-04, 0.5565724E+01, 0.2186433E+00, 0.7561748E+01, 0.8216697E-04
 0.1162710E+02, -.4075537E+00, -.1764726E+02, 0.3060899E+03, 0.1084605E-04, 0.5572002E+01, 0.2183560E+00, 0.7574985E+01, 0.8215606E-04
 0.1163710E+02, -.4076154E+00, -.1767750E+02, 0.3068075E+03, 0.1082567E-04, 0.5578283E+01, 0.2180691E+00, 0.7588244E+01, 0.8214521E-04
 0.1164710E+02, -.4076769E+00, -.1770776E+02, 0.3075264E+03, 0.1080534E-04, 0.5584568E+01, 0.2177826E+00, 0.7601524E+01, 0.8213443E-04
 0.1165710E+02, -.4077381E+00, -.1773806E+02, 0.3082464E+03, 0.1078506E-04, 0.5590855E+01, 0.2174965E+00, 0.7614824E+01, 0.8212372E-04
 0.1166710E+02, -.4077991E+00, -.1776839E+02, 0.3089677E+03, 0.1076483E-04, 0.5597146E+01, 0.2172108E+00, 0.7628146E+01, 0.8211307E-04
 0.1167710E+02, -.4078599E+00, -.1779875E+02, 0.3096902E+03, 0.1074465E-04, 0.5603441E+01, 0.2169256E+00, 0.7641489E+01, 0.8210249E-04
 0.1168710E+02, -.4079204E+00, -.1782915E+02, 0.3104139E+03, 0.1072452E-04, 0.5609739E+01, 0.2166408E+00, 0.7654853E+01, 0.8209197E-04
 0.1169710E+02, -.4079807E+00, -.1785957E+02, 0.3111389E+03, 0.1070444E-04, 0.5616040E+01, 0.2163564E+00, 0.7668239E+01, 0.8208152E-04
 0.1170710E+02, -.4080407E+00, -.1789003E+02, 0.3118651E+03, 0.1068440E-04, 0.5622345E+01, 0.2160724E+00, 0.7681645E+01, 0.8207114E-04
 0.1171710E+02, -.4081005E+00, -.1792052E+02, 0.3125925E+03, 0.1066442E-04, 0.5628653E+01, 0.2157888E+00, 0.7695073E+01, 0.8206082E-04
 0.1172710E+02, -.4081601E+00, -.1795105E+02, 0.3133212E+03, 0.1064448E-04, 0.5634965E+01, 0.2155057E+00, 0.7708522E+01, 0.8205056E-04
 0.1173710E+02, -.4082194E+00, -.1798160E+02, 0.3140511E+03, 0.1062459E-04, 0.5641280E+01, 0.2152229E+00, 0.7721993E+01, 0.8204037E-04
 0.1174710E+02, -.4082785E+00, -.1801219E+02, 0.3147823E+03, 0.1060475E-04, 0.5647600E+01, 0.2149406E+00, 0.7735484E+01, 0.8203024E-04
 0.1175710E+02, -.4083373E+00, -.1804282E+02, 0.3155147E+03, 0.1058496E-04, 0.5653922E+01, 0.2146588E+00, 0.7748998E+01, 0.8202018E-04
 0.1176710E+02, -.4083959E+00, -.1807347E+02, 0.3162483E+03, 0.1056522E-04, 0.5660249E+01, 0.2143773E+00, 0.7762532E+01, 0.8201019E-04
 0.1177710E+02, -.4084542E+00, -.1810416E+02, 0.3169833E+03, 0.1054552E-04, 0.5666579E+01, 0.2140962E+00, 0.7776088E+01, 0.8200025E-04
 0.1178710E+02, -.4085123E+00, -.1813488E+02, 0.3177194E+03, 0.1052587E-04, 0.5672914E+01, 0.2138156E+00, 0.7789665E+01, 0.8199038E-04
 0.1179710E+02, -.4085701E+00, -.1816564E+02, 0.3184569E+03, 0.1050627E-04, 0.5679252E+01, 0.2135353E+00, 0.7803264E+01, 0.8198058E-04
 0.1180710E+02, -.4086277E+00, -.1819643E+02, 0.3191956E+03, 0.1048672E-04, 0.5685594E+01, 0.2132555E+00, 0.7816885E+01, 0.8197083E-04
 0.1181710E+02, -.4086851E+00, -.1822725E+02, 0.3199355E+03, 0.1046721E-04, 0.5691940E+01, 0.2129761E+00, 0.7830527E+01, 0.8196115E-04
 0.1182710E+02, -.4087421E+00, -.1825811E+02, 0.3206768E+03, 0.1044776E-04, 0.5698290E+01, 0.2126971E+00, 0.7844190E+01, 0.8195154E-04
 0.1183710E+02, -.4087990E+00, -.1828900E+02, 0.3214193E+03, 0.1042834E-04, 0.5704645E+01, 0.2124185E+00, 0.7857876E+01, 0.8194198E-04
 0.1184710E+02, -.4088555E+00, -.1831993E+02, 0.3221631E+03, 0.1040898E-04, 0.5711003E+01, 0.2121403E+00, 0.7871582E+01, 0.8193249E-04
 0.1185710E+02, -.4089118E+00, -.1835089E+02, 0.3229081E+03, 0.1038966E-04, 0.5717366E+01, 0.2118626E+00, 0.7885311E+01, 0.8192306E-04
 0.1186710E+02, -.4089679E+00, -.1838188E+02, 0.3236545E+03, 0.1037039E-04, 0.5723733E+01, 0.2115852E+00, 0.7899061E+01, 0.8191370E-04
 0.1187710E+02, -.4090237E+00, -.1841291E+02, 0.3244021E+03, 0.1035117E-04, 0.5730104E+01, 0.2113083E+00, 0.7912833E+01, 0.8190439E-04
 0.1188710E+02, -.4090792E+00, -.1844398E+02, 0.3251510E+03, 0.1033199E-04, 0.5736480E+01, 0.2110317E+00, 0.7926627E+01, 0.8189515E-04
 0.1189710E+02, -.4091345E+00, -.1847507E+02, 0.3259012E+03, 0.1031285E-04, 0.5742861E+01, 0.2107556E+00, 0.7940442E+01, 0.8188597E-04
 0.1190710E+02, -.4091895E+00, -.1850621E+02, 0.3266527E+03, 0.1029377E-04, 0.5749245E+01, 0.2104799E+00, 0.7954280E+01, 0.8187685E-04
 0.1191710E+02, -.4092443E+00, -.1853738E+02, 0.3274055E+03, 0.1027473E-04, 0.5755635E+01, 0.2102045E+00, 0.7968139E+01, 0.8186779E-04
 0.1192710E+02, -.4092987E+00, -.1856858E+02, 0.3281596E+03, 0.1025573E-04, 0.5762029E+01, 0.2099296E+00, 0.7982020E+01, 0.8185880E-04
 0.1193710E+02, -.4093530E+00, -.1859982E+02, 0.3289150E+03, 0.1023678E-04, 0.5768428E+01, 0.2096551E+00, 0.7995923E+01, 0.8184986E-04
 0.1194710E+02, -.4094069E+00, -.1863110E+02, 0.3296718E+03, 0.1021788E-04, 0.5774831E+01, 0.2093810E+00, 0.8009848E+01, 0.8184099E-04
 0.1195710E+02, -.4094606E+00, -.1866241E+02, 0.3304298E+03, 0.1019902E-04, 0.5781240E+01, 0.2091073E+00, 0.8023795E+01, 0.8183217E-04
 0.1196710E+02, -.4095140E+00, -.1869376E+02, 0.3311891E+03, 0.1018020E-04, 0.5787654E+01, 0.2088340E+00, 0.8037764E+01, 0.8182342E-04
 0.1197710E+02, -.4095671E+00, -.1872515E+02, 0.3319498E+03, 0.1016143E-04, 0.5794072E+01, 0.2085611E+00, 0.8051755E+01, 0.8181473E-04
 0.1198710E+02, -.4096200E+00, -.1875657E+02, 0.3327118E+03, 0.1014271E-04, 0.5800496E+01, 0.2082886E+00, 0.8065769E+01, 0.8180610E-04
 0.1199710E+02, -.4096726E+00, -.1878803E+02, 0.3334751E+03, 0.1012403E-04, 0.5806924E+01, 0.2080164E+00, 0.8079804E+01, 0.8179752E-04
 0.1200710E+02, -.4097249E+00, -.1881953E+02, 0.3342397E+03, 0.1010539E-04, 0.5813359E+01, 0.2077447E+00, 0.8093861E+01, 0.8178901E-04
 0.1201710E+02, -.4097770E+00, -.1885106E+02, 0.3350057E+03, 0.1008680E-04, 0.5819798E+01, 0.2074734E+00, 0.8107941E+01, 0.8178056E-04
 0.1202710E+02, -.4098287E+00, -.1888263E+02, 0.3357730E+03, 0.1006826E-04, 0.5826243E+01, 0.2072025E+00, 0.8122043E+01, 0.8177216E-04
 0.1203710E+02, -.4098802E+00, -.1891424E+02, 0.3365417E+03, 0.1004975E-04, 0.5832693E+01, 0.2069320E+00, 0.8136167E+01, 0.8176383E-04
 0.1204710E+02, -.4099314E+00, -.1894589E+02, 0.3373117E+03, 0.1003130E-04, 0.5839149E+01, 0.2066619E+00, 0.8150314E+01, 0.8175555E-04
 0.1205710E+02, -.4099823E+00, -.1897757E+02, 0.3380830E+03, 0.1001288E-04, 0.5845610E+01, 0.2063922E+00, 0.8164482E+01, 0.8174733E-04
 0.1206710E+02, -.4100329E+00, -.1900929E+02, 0.3388557E+03, 0.9994509E-05, 0.5852078E+01, 0.2061228E+00, 0.8178674E+01, 0.8173918E-04
 0.1207710E+02, -.4100833E+00, -.1904105E+02, 0.3396298E+03, 0.9976181E-05, 0.5858551E+01, 0.2058539E+00, 0.8192887E+01, 0.8173108E-04
 0.1208710E+02, -.4101333E+00, -.1907285E+02, 0.3404052E+03, 0.9957897E-05, 0.5865030E+01, 0.2055854E+00, 0.8207123E+01, 0.8172304E-04
 0.1209710E+02, -.4101831E+00, -.1910469E+02, 0.3411820E+03, 0.9939656E-05, 0.5871515E+01, 0.2053172E+00, 0.8221382E+01, 0.8171505E-04
 0.1210710E+02, -.4102326E+00, -.1913657E+02, 0.3419602E+03, 0.9921458E-05, 0.5878006E+01, 0.2050495E+00, 0.8235663E+01, 0.8170713E-04
 0.1211710E+02, -.4102817E+00, -.1916849E+02, 0.3427397E+03, 0.9903303E-05, 0.5884504E+01, 0.2047821E+00, 0.8249966E+01, 0.8169926E-04
 0.1212710E+02, -.4103306E+00, -.1920045E+02, 0.3435206E+03, 0.9885191E-05, 0.5891008E+01, 0.2045151E+00, 0.8264292E+01, 0.8169145E-04
 0.1213710E+02, -.4103792E+00, -.1923244E+02, 0.3443029E+03, 0.9867122E-05, 0.5897518E+01, 0.2042485E+00, 0.8278641E+01, 0.8168370E-04
 0.1214710E+02, -.4104275E+00, -.1926448E+02, 0.3450866E+03, 0.9849095E-05, 0.5904035E+01, 0.2039824E+00, 0.8293012E+01, 0.8167601E-04
 0.1215710E+02, -.4104755E+00, -.1929656E+02, 0.3458717E+03, 0.9831110E-05, 0.5910558E+01, 0.2037166E+00, 0.8307406E+01, 0.8166837E-04
 0.1216710E+02, -.4105232E+00, -.1932868E+02, 0.3466582E+03, 0.9813168E-05, 0.5917088E+01, 0.2034511E+00, 0.8321823E+01, 0.8166079E-04
 0.1217710E+02, -.4105705E+00, -.1936084E+02, 0.3474461E+03, 0.9795268E-05, 0.5923625E+01, 0.2031861E+00, 0.8336262E+01, 0.8165327E-04
 0.1218710E+02, -.4106176E+00, -.1939304E+02, 0.3482354E+03, 0.9777410E-05, 0.5930169E+01, 0.2029215E+00, 0.8350724E+01, 0.8164581E-04
 0.1219710E+02, -.4106644E+00, -.1942529E+02, 0.3490262E+03, 0.9759594E-05, 0.5936720E+01, 0.2026572E+00, 0.8365209E+01, 0.8163840E-04
 0.1220710E+02, -.4107108E+00, -.1945757E+02, 0.3498183E+03, 0.9741820E-05, 0.5943278E+01, 0.2023933E+00, 0.8379717E+01, 0.8163105E-04
 0.1221710E+02, -.4107570E+00, -.1948990E+02, 0.3506119E+03, 0.9724087E-05, 0.5949844E+01, 0.2021299E+00, 0.8394248E+01, 0.8162375E-04
 0.1222710E+02, -.4108028E+00, -.1952227E+02, 0.3514069E+03, 0.9706396E-05, 0.5956417E+01, 0.2018668E+00, 0.8408802E+01, 0.8161651E-04
 0.1223710E+02, -.4108483E+00, -.1955468E+02, 0.3522033E+03, 0.9688746E-05, 0.5962997E+01, 0.2016040E+00, 0.8423379E+01, 0.8160932E-04
 0.1224710E+02, -.4108935E+00, -.1958714E+02, 0.3530012E+03, 0.9671137E-05, 0.5969586E+01, 0.2013417E+00, 0.8437978E+01, 0.8160220E-04
 0.1225710E+02, -.4109384E+00, -.1961964E+02, 0.3538005E+03, 0.9653570E-05, 0.5976182E+01, 0.2010797E+00, 0.8452601E+01, 0.8159512E-04
 0.1226710E+02, -.4109829E+00, -.1965218E+02, 0.3546013E+03, 0.9636043E-05, 0.5982786E+01, 0.2008182E+00, 0.8467247E+01, 0.8158811E-04
 0.1227710E+02, -.4110272E+00, -.1968477E+02, 0.3554035E+03, 0.9618557E-05, 0.5989398E+01, 0.2005570E+00, 0.8481916E+01, 0.8158115E-04
 0.1228710E+02, -.4110711E+00, -.1971740E+02, 0.3562072E+03, 0.9601112E-05, 0.5996018E+01, 0.2002962E+00, 0.8496608E+01, 0.8157424E-04
 0.1229710E+02, -.4111146E+00, -.1975008E+02, 0.3570124E+03, 0.9583708E-05, 0.6002647E+01, 0.2000357E+00, 0.8511324E+01, 0.8156739E-04
 0.1230710E+02, -.4111579E+00, -.1978280E+02, 0.3578191E+03, 0.9566344E-05, 0.6009284E+01, 0.1997757E+00, 0.8526062E+01, 0.8156059E-04
 0.1231710E+02, -.4112008E+00, -.1981557E+02, 0.3586272E+03, 0.9549020E-05, 0.6015930E+01, 0.1995160E+00, 0.8540824E+01, 0.8155385E-04
 0.1232710E+02, -.4112433E+00, -.1984838E+02, 0.3594368E+03, 0.9531736E-05, 0.6022584E+01, 0.1992567E+00, 0.8555610E+01, 0.8154716E-04
 0.1233710E+02, -.4112856E+00, -.1988124E+02, 0.3602479E+03, 0.9514493E-05, 0.6029248E+01, 0.1989978E+00, 0.8570418E+01, 0.8154053E-04
 0.1234710E+02, -.4113275E+00, -.1991415E+02, 0.3610606E+03, 0.9497289E-05, 0.6035921E+01, 0.1987392E+00, 0.8585250E+01, 0.8153395E-04
 0.1235710E+02, -.4113690E+00, -.1994710E+02, 0.3618747E+03, 0.9480125E-05, 0.6042603E+01, 0.1984810E+00, 0.8600106E+01, 0.8152743E-04
 0.1236710E+02, -.4114102E+00, -.1998011E+02, 0.3626904E+03, 0.9463001E-05, 0.6049294E+01, 0.1982232E+00, 0.8614985E+01, 0.8152096E-04
 0.1237710E+02, -.4114510E+00, -.2001316E+02, 0.3635075E+03, 0.9445916E-05, 0.6055995E+01, 0.1979658E+00, 0.8629887E+01, 0.8151454E-04
 0.1238710E+02, -.4114915E+00, -.2004625E+02, 0.3643262E+03, 0.9428871E-05, 0.6062706E+01, 0.1977087E+00, 0.8644813E+01, 0.8150818E-04
 0.1239710E+02, -.4115317E+00, -.2007940E+02, 0.3651465E+03, 0.9411865E-05, 0.6069427E+01, 0.1974520E+00, 0.8659763E+01, 0.8150187E-04
